,tipo,barrio,sup_cubierta,piso,habs,precio
558,apartment,Monserrat,34.0,8,1,79500.0
559,apartment,Monserrat,32.0,8,1,78000.0
560,apartment,Monserrat,32.0,8,1,78000.0
561,apartment,Monserrat,34.0,8,1,78500.0
562,apartment,Monserrat,34.0,8,1,78500.0
563,apartment,Monserrat,34.0,8,1,78500.0
564,apartment,Monserrat,34.0,8,1,80500.0
565,apartment,Monserrat,49.0,8,1,111000.0
566,apartment,Monserrat,32.0,8,1,78500.0
567,apartment,Monserrat,32.0,8,1,78500.0
568,apartment,Monserrat,32.0,8,1,78500.0
569,apartment,Monserrat,49.0,8,1,111000.0
570,apartment,Monserrat,34.0,8,1,80500.0
571,apartment,Monserrat,34.0,8,1,80000.0
572,apartment,Monserrat,34.0,8,1,80000.0
573,apartment,Monserrat,34.0,8,1,80000.0
574,apartment,Monserrat,34.0,8,1,81500.0
575,apartment,Monserrat,34.0,8,1,81000.0
576,apartment,Monserrat,34.0,8,1,81000.0
577,apartment,Monserrat,34.0,8,1,81000.0
578,apartment,Monserrat,34.0,8,1,82500.0
579,apartment,Monserrat,32.0,8,1,81000.0
580,apartment,Monserrat,34.0,8,1,83000.0
581,apartment,Monserrat,32.0,8,1,82000.0
582,apartment,Monserrat,32.0,8,1,82000.0
583,apartment,Monserrat,34.0,8,1,83000.0
584,apartment,Monserrat,34.0,8,1,82500.0
585,apartment,Monserrat,34.0,8,1,82500.0
586,apartment,Monserrat,34.0,8,1,82500.0
587,apartment,Monserrat,34.0,8,1,82500.0
588,apartment,Monserrat,49.0,8,1,114000.0
589,house,Villa General Mitre,173.0,0,7,314000.0
590,apartment,Caballito,86.0,5,4,225000.0
591,PH,Villa Urquiza,100.0,0,4,235000.0
592,house,Villa Pueyrredón,126.0,0,4,260000.0
593,PH,Agronomía,87.0,0,4,165000.0
594,apartment,San Telmo,97.0,2,4,205000.0
595,apartment,Belgrano,65.0,4,3,197000.0
596,apartment,Belgrano,25.0,1,1,77000.0
597,apartment,Barrio Norte,33.0,8,1,89000.0
598,apartment,San Telmo,129.0,1,4,146000.0
599,PH,Palermo,68.0,0,3,179000.0
600,house,Belgrano,300.0,0,4,880000.0
601,PH,Saavedra,6.0,0,4,125000.0
602,apartment,Palermo,41.0,5,1,115000.0
603,apartment,Palermo,160.0,1,7,420000.0
604,PH,Villa del Parque,39.0,0,2,125000.0
605,PH,Villa Devoto,36.0,0,2,99000.0
606,PH,Villa Devoto,43.0,0,3,108000.0
607,PH,Villa Devoto,123.0,0,4,160000.0
608,apartment,Villa Devoto,52.0,1,3,125000.0
609,PH,Paternal,110.0,0,4,225000.0
610,house,Caballito,1.0,0,4,440000.0
611,PH,Villa Devoto,1.0,0,2,148000.0
612,apartment,San Cristobal,32.0,4,1,61500.0
613,apartment,Nuñez,44.0,2,2,136000.0
614,apartment,Liniers,180.0,1,5,270000.0
615,apartment,Recoleta,287.0,11,7,990000.0
616,PH,Villa Devoto,85.0,0,3,170000.0
617,apartment,Villa Crespo,50.0,4,2,59650.0
618,PH,Agronomía,83.0,0,3,210000.0
619,apartment,Caballito,41.0,2,1,87000.0
620,apartment,Caballito,50.0,1,1,98000.0
621,apartment,Colegiales,64.0,5,3,150000.0
622,apartment,Nuñez,81.0,2,3,206000.0
623,house,Mataderos,270.0,0,5,280000.0
624,apartment,Parque Chas,42.0,10,1,97900.0
625,house,Coghlan,232.0,0,5,450000.0
626,apartment,Caballito,72.0,5,3,230000.0
627,apartment,Mataderos,69.0,11,3,85000.0
628,apartment,Saavedra,83.0,1,3,169500.0
629,apartment,Floresta,72.0,8,2,129500.0
630,apartment,Floresta,85.0,7,3,189000.0
631,apartment,Belgrano,79.0,1,3,200000.0
632,apartment,Palermo,24.0,7,1,53642.0
633,PH,Pompeya,82.0,4,4,135000.0
634,PH,Mataderos,20.0,0,2,72000.0
635,house,Colegiales,200.0,0,4,344000.0
636,apartment,Villa Crespo,46.0,15,2,207483.0
637,apartment,Villa Crespo,60.0,15,3,210580.0
638,apartment,Caballito,50.0,1,3,114000.0
639,house,Palermo,187.0,0,5,480000.0
640,apartment,Colegiales,41.0,1,2,175000.0
641,store,Capital Federal,60.0,0,4,300000.0
642,PH,Villa Urquiza,76.0,0,2,150000.0
643,PH,Abasto,161.0,0,5,254900.0
644,apartment,Versalles,78.0,4,4,195000.0
645,apartment,Palermo,12.0,2,1,35000.0
646,PH,Villa Ortuzar,200.0,0,8,360000.0
647,apartment,Nuñez,33.0,2,1,135000.0
648,apartment,Nuñez,33.0,2,1,135000.0
649,house,Mataderos,151.0,0,2,148500.0
650,apartment,Palermo Soho,15.0,2,1,35000.0
651,PH,Flores,67.0,0,1,78000.0
652,apartment,Almagro,90.0,3,4,155000.0
653,apartment,San Telmo,28.0,7,1,100000.0
654,apartment,Monserrat,122.0,11,5,180000.0
655,apartment,Balvanera,76.0,9,4,150000.0
656,apartment,Palermo Soho,77.0,6,5,190000.0
657,PH,Parque Avellaneda,58.0,0,1,95000.0
658,PH,Parque Chacabuco,79.0,0,4,145000.0
659,house,Mataderos,240.0,0,3,260000.0
660,house,Villa Lugano,290.0,0,3,315000.0
661,apartment,Balvanera,36.0,9,2,75000.0
662,PH,Balvanera,40.0,0,1,88000.0
663,house,Caballito,260.0,0,6,750000.0
664,apartment,Almagro,56.0,7,2,116000.0
665,apartment,Barrio Norte,34.0,10,1,67500.0
666,house,Caballito,263.0,0,6,385000.0
667,apartment,Balvanera,38.0,6,2,73000.0
668,apartment,Caballito,45.0,3,2,89000.0
669,apartment,Caballito,152.0,10,5,415000.0
670,PH,Villa Luro,71.0,0,3,115000.0
671,PH,Flores,48.0,0,2,95000.0
672,apartment,Constitución,28.0,6,1,47000.0
673,house,Abasto,260.0,0,4,420000.0
674,apartment,Balvanera,64.0,7,3,112000.0
675,apartment,Belgrano,33.0,10,1,97400.0
676,apartment,Chacarita,76.0,4,3,129000.0
677,apartment,Villa Devoto,48.0,3,2,142000.0
678,apartment,Coghlan,40.0,8,2,123000.0
679,PH,Parque Avellaneda,94.0,0,4,135000.0
680,apartment,Belgrano,137.0,8,4,360000.0
681,store,Parque Patricios,88.0,0,1,125000.0
682,PH,Parque Patricios,88.0,0,4,125000.0
683,PH,Flores,75.0,0,4,86000.0
684,apartment,Parque Chacabuco,72.0,8,3,140000.0
685,PH,Caballito,141.0,0,4,370000.0
686,house,Villa Santa Rita,174.0,0,5,340000.0
687,apartment,Colegiales,59.0,1,3,260000.0
688,apartment,Recoleta,425.0,1,7,1500000.0
689,apartment,Caballito,46.0,1,2,160000.0
690,apartment,Colegiales,36.0,1,1,155000.0
691,PH,Balvanera,70.0,0,3,90000.0
692,apartment,Villa Ortuzar,86.0,3,4,169000.0
693,PH,Villa Urquiza,86.0,0,4,169000.0
694,PH,Saavedra,100.0,0,4,235000.0
695,apartment,Palermo Soho,38.0,1,1,94000.0
696,apartment,Recoleta,22.0,2,1,79900.0
697,house,Capital Federal,350.0,0,4,730000.0
698,PH,Nuñez,51.0,0,3,224000.0
699,PH,Nuñez,112.0,0,4,344000.0
700,PH,Nuñez,162.0,0,8,580000.0
701,PH,Flores,83.0,0,3,169000.0
702,PH,Palermo,20.0,1,3,197000.0
703,PH,Flores,20.0,0,2,85000.0
704,apartment,Belgrano,76.0,15,3,180000.0
705,apartment,Puerto Madero,135.0,5,4,730000.0
706,PH,Palermo,115.0,1,5,315000.0
707,apartment,Villa Crespo,73.0,7,3,280000.0
708,apartment,Palermo Soho,73.0,7,3,280000.0
709,PH,Mataderos,70.0,0,3,82000.0
710,apartment,Villa Urquiza,34.0,2,2,77000.0
711,PH,Villa Urquiza,100.0,0,4,145000.0
712,store,San Telmo,20.0,0,3,1380000.0
713,store,Villa Crespo,34.0,0,1,89000.0
714,apartment,Capital Federal,110.0,1,2,365000.0
715,house,Capital Federal,210.0,0,1,550000.0
716,apartment,Palermo,44.0,1,2,230000.0
717,apartment,Nuñez,82.0,1,4,330000.0
718,apartment,Caballito,70.0,1,3,155000.0
719,house,Flores,160.0,0,3,275000.0
720,apartment,Palermo,39.0,1,2,98500.0
721,apartment,Monserrat,58.0,7,3,123000.0
722,apartment,Recoleta,100.0,1,4,350000.0
723,apartment,Caballito,37.0,10,1,100000.0
724,apartment,Nuñez,67.0,8,3,132000.0
725,apartment,Caballito,50.0,3,2,120000.0
726,apartment,Congreso,78.0,2,3,130000.0
727,apartment,Caballito,145.0,5,4,289000.0
728,apartment,Parque Chas,36.0,10,1,92900.0
729,apartment,Congreso,140.0,1,4,247000.0
730,house,Villa Devoto,186.0,0,5,249000.0
731,apartment,Recoleta,215.0,7,5,550000.0
732,apartment,Congreso,42.0,43,2,89900.0
733,house,Villa Urquiza,350.0,0,7,990000.0
734,PH,Saavedra,110.0,0,2,230000.0
735,house,Villa del Parque,180.0,0,4,290000.0
736,house,Capital Federal,310.0,0,3,580000.0
737,house,Capital Federal,320.0,0,1,790000.0
738,house,Capital Federal,420.0,0,4,990000.0
739,house,Capital Federal,220.0,0,1,410000.0
740,house,Capital Federal,159.0,0,4,260000.0
741,house,Nuñez,140.0,0,3,420000.0
742,apartment,Belgrano,46.0,10,2,268200.0
743,apartment,Belgrano,64.0,10,2,310600.0
744,apartment,Belgrano,75.0,10,3,379000.0
745,apartment,Belgrano,32.0,10,1,144400.0
746,apartment,Palermo,29.0,10,1,143400.0
747,apartment,Coghlan,115.0,4,3,388692.0
748,apartment,Belgrano,32.0,10,1,141100.0
749,apartment,Caballito,29.0,6,1,101100.0
750,apartment,Caballito,30.0,6,1,95900.0
751,apartment,Belgrano,43.0,10,2,223500.0
752,apartment,Belgrano,76.0,10,3,383300.0
753,apartment,Belgrano,35.0,10,2,178700.0
754,apartment,Caballito,28.0,6,1,95900.0
755,apartment,Caballito,29.0,6,1,100100.0
756,apartment,Caballito,32.0,6,2,150700.0
757,apartment,Palermo Soho,41.0,6,2,187700.0
758,apartment,Palermo Soho,43.0,6,2,245000.0
759,apartment,Palermo Soho,43.0,6,2,204600.0
760,apartment,Palermo Soho,38.0,6,2,189600.0
761,apartment,Palermo Soho,38.0,6,2,192800.0
762,apartment,Palermo Soho,27.0,6,1,131100.0
763,apartment,Palermo Soho,27.0,6,1,205000.0
764,apartment,Belgrano,72.0,13,3,361000.0
765,apartment,Belgrano,50.0,13,2,269000.0
766,apartment,Belgrano,72.0,13,3,402000.0
767,apartment,Caballito,28.0,6,1,95300.0
768,apartment,Caballito,30.0,6,1,99300.0
769,apartment,Palermo Hollywood,36.0,9,1,112000.0
770,apartment,Palermo Hollywood,36.0,9,1,115000.0
771,apartment,Palermo Hollywood,36.0,9,1,109000.0
772,apartment,Belgrano,41.0,10,2,208000.0
773,apartment,Belgrano,35.0,10,1,204200.0
774,apartment,Belgrano,48.0,10,2,253700.0
775,apartment,Belgrano,188.0,11,4,675000.0
776,apartment,Caballito,35.0,6,1,99400.0
777,apartment,Caballito,35.0,6,1,99700.0
778,apartment,Caballito,35.0,6,1,103600.0
779,apartment,Caballito,35.0,6,1,99900.0
780,apartment,Caballito,35.0,6,1,102000.0
781,apartment,Caballito,35.0,6,1,105900.0
782,apartment,Caballito,35.0,6,1,102100.0
783,apartment,Caballito,35.0,6,1,103900.0
784,apartment,Caballito,35.0,6,1,108100.0
785,apartment,Caballito,35.0,6,1,106100.0
786,apartment,Caballito,35.0,6,1,110250.0
787,apartment,Caballito,35.0,6,1,99800.0
788,apartment,Caballito,93.0,4,4,260000.0
789,house,Barracas,402.0,0,4,360000.0
790,apartment,Caballito,70.0,1,3,155000.0
791,PH,Belgrano,100.0,0,3,269000.0
792,apartment,Floresta,80.0,1,3,149000.0
793,apartment,San Telmo,43.0,6,2,82000.0
794,house,Almagro,294.0,0,5,450000.0
795,apartment,Belgrano,133.0,1,4,365000.0
796,apartment,Nuñez,87.0,3,4,290000.0
797,PH,Villa del Parque,55.0,0,3,112000.0
798,PH,Paternal,137.0,0,5,200000.0
799,PH,Belgrano,20.0,0,5,420000.0
800,apartment,Belgrano,128.0,1,4,225000.0
801,apartment,Belgrano,35.0,1,1,100000.0
802,apartment,Balvanera,55.0,6,3,115000.0
803,apartment,Villa General Mitre,31.0,3,1,68500.0
804,house,Pompeya,20.0,0,4,230000.0
805,apartment,Caballito,85.0,2,3,159000.0
806,PH,Caballito,227.0,0,7,439000.0
807,apartment,Monserrat,105.0,6,5,169000.0
808,apartment,Nuñez,37.0,3,1,115000.0
809,PH,Constitución,170.0,0,5,170000.0
810,apartment,Caballito,153.0,6,4,295000.0
811,house,Mataderos,80.0,0,3,80000.0
812,house,Parque Patricios,230.0,0,4,159900.0
813,house,Caballito,209.0,0,5,298000.0
814,apartment,Villa Crespo,42.0,1,2,87000.0
815,PH,Villa Urquiza,152.0,0,5,329000.0
816,apartment,Villa Devoto,52.0,3,3,115000.0
817,house,Villa Devoto,240.0,0,6,520000.0
818,apartment,Boedo,45.0,1,2,73000.0
819,house,Capital Federal,230.0,0,3,300000.0
820,apartment,Puerto Madero,217.0,1,3,1500000.0
821,apartment,Puerto Madero,217.0,1,3,1500000.0
822,house,Flores,580.0,0,2,690000.0
823,apartment,Barrio Norte,118.0,1,4,300000.0
824,house,Barracas,230.0,0,5,350000.0
825,apartment,Barracas,240.0,2,5,480000.0
826,apartment,Barracas,125.0,1,5,205000.0
827,house,Barracas,150.0,0,3,290000.0
828,apartment,Boca,46.0,2,2,69000.0
829,PH,San Telmo,286.0,0,7,315000.0
830,PH,San Telmo,161.0,0,5,298000.0
831,PH,Barracas,165.0,0,4,119000.0
832,PH,Barracas,140.0,0,6,198000.0
833,apartment,Barracas,31.0,9,1,68000.0
834,PH,Boedo,230.0,0,5,240000.0
835,PH,Barracas,120.0,0,4,180000.0
836,house,Boca,525.0,0,2,135000.0
837,PH,San Telmo,170.0,0,5,218000.0
838,apartment,Boca,85.0,1,4,119000.0
839,apartment,Barracas,84.0,8,4,170000.0
840,apartment,Barracas,58.0,2,3,82000.0
841,PH,Barracas,164.0,0,5,175000.0
842,PH,Boca,100.0,0,4,99000.0
843,PH,Barracas,212.0,0,5,179000.0
844,PH,Barracas,122.0,0,5,138000.0
845,PH,Boca,66.0,0,3,92000.0
846,apartment,Barracas,120.0,7,4,288000.0
847,house,Mataderos,103.0,0,3,123000.0
848,apartment,Barrio Norte,89.0,12,4,285000.0
849,apartment,Recoleta,483.0,1,6,2500000.0
850,house,Flores,90.0,0,3,225000.0
851,PH,Villa Devoto,98.0,0,3,245000.0
852,apartment,Villa General Mitre,33.0,9,1,78000.0
853,apartment,Congreso,64.0,10,2,140000.0
854,apartment,Villa General Mitre,33.0,9,1,78000.0
855,apartment,Villa General Mitre,37.0,9,1,78000.0
856,apartment,Belgrano,70.0,2,3,208000.0
857,apartment,Flores,33.0,6,1,75000.0
858,PH,Parque Avellaneda,110.0,0,5,169000.0
859,apartment,Monserrat,50.0,2,3,82000.0
860,house,Floresta,120.0,0,3,170000.0
861,house,Floresta,94.0,0,5,108000.0
862,apartment,Villa Urquiza,49.0,1,1,72150.0
863,apartment,Villa Urquiza,49.0,1,1,72150.0
864,PH,Boedo,55.0,0,3,84000.0
865,PH,Villa Urquiza,68.0,0,4,184900.0
866,apartment,Barrio Norte,155.0,29,4,1050000.0
867,apartment,Recoleta,155.0,29,4,1050000.0
868,apartment,Palermo,155.0,29,4,1050000.0
869,PH,Floresta,110.0,0,5,235000.0
870,apartment,Palermo Viejo,155.0,29,4,1050000.0
871,apartment,Barrio Norte,119.0,29,4,780000.0
872,apartment,Recoleta,119.0,29,4,780000.0
873,apartment,Palermo,119.0,29,4,780000.0
874,apartment,Barrio Norte,119.0,29,4,830000.0
875,apartment,Recoleta,119.0,29,4,830000.0
876,house,Flores,234.0,0,3,350000.0
877,apartment,Flores,75.0,1,3,125000.0
878,house,Flores,130.0,0,5,250000.0
879,PH,Parque Avellaneda,110.0,0,5,169000.0
880,apartment,Capital Federal,76.0,1,2,255000.0
881,house,Capital Federal,250.0,0,3,450000.0
882,apartment,Barrio Norte,102.0,1,4,239000.0
883,apartment,Palermo,34.0,6,1,109000.0
884,PH,Villa Luro,155.0,0,5,319000.0
885,house,Floresta,240.0,0,7,375000.0
886,PH,Floresta,67.0,0,3,110000.0
887,apartment,Villa Urquiza,38.0,4,1,78500.0
888,apartment,Belgrano,196.0,1,5,445000.0
889,apartment,Barrio Norte,80.0,1,3,220000.0
890,house,Floresta,120.0,0,4,270000.0
891,PH,Floresta,140.0,0,5,190000.0
892,apartment,Congreso,44.0,11,1,96000.0
893,PH,Palermo,84.0,0,4,220000.0
894,apartment,San Telmo,38.0,2,2,95000.0
895,apartment,Chacarita,63.0,1,3,178000.0
896,PH,Palermo,84.0,0,4,220000.0
897,apartment,Caballito,35.0,4,1,79500.0
898,apartment,Recoleta,150.0,1,4,1500000.0
899,apartment,Constitución,351.0,1,7,360000.0
900,apartment,Monserrat,351.0,1,7,360000.0
901,apartment,Belgrano,100.0,9,3,388000.0
902,apartment,Caballito,57.0,1,3,145000.0
903,house,Palermo,600.0,0,7,1490000.0
904,apartment,Nuñez,95.0,5,3,205000.0
905,apartment,Barrio Norte,165.0,1,5,370000.0
906,apartment,Recoleta,108.0,1,4,215000.0
907,apartment,Villa Crespo,38.0,6,1,78500.0
908,house,Caballito,150.0,0,4,265000.0
909,house,Villa Devoto,170.0,0,2,365000.0
910,house,Villa Devoto,170.0,0,2,365000.0
911,house,Capital Federal,459.0,0,4,740000.0
912,apartment,Palermo,340.0,3,2,1100000.0
913,PH,Liniers,53.0,0,3,139000.0
914,PH,Liniers,48.0,0,2,125000.0
915,house,Palermo,364.0,0,3,500000.0
916,store,Palermo Soho,364.0,0,3,500000.0
917,apartment,Nuñez,86.0,1,2,265000.0
918,apartment,Once,88.0,3,3,125000.0
919,apartment,Nuñez,48.0,15,2,175000.0
920,apartment,Caballito,151.0,1,4,310000.0
921,PH,Caballito,20.0,0,5,375000.0
922,house,Almagro,355.0,0,7,530000.0
923,PH,Velez Sarsfield,49.0,0,2,80000.0
924,PH,Villa Crespo,85.0,0,4,160000.0
925,house,Capital Federal,459.0,0,5,740000.0
926,house,Capital Federal,468.0,0,4,640000.0
927,house,Capital Federal,258.0,0,1,550000.0
928,apartment,Recoleta,36.0,4,1,107000.0
929,house,Capital Federal,391.0,0,4,740000.0
930,apartment,Saavedra,38.0,4,1,117000.0
931,house,Capital Federal,504.0,0,4,640000.0
932,apartment,Almagro,38.0,1,2,80000.0
933,apartment,Belgrano,42.0,1,2,116000.0
934,PH,Balvanera,157.0,0,4,235000.0
935,apartment,Balvanera,157.0,1,4,235000.0
936,apartment,Palermo,100.0,1,4,285000.0
937,apartment,Barrio Norte,173.0,14,4,720000.0
938,apartment,Palermo,52.0,1,2,180000.0
939,apartment,Puerto Madero,141.0,30,4,1700000.0
940,apartment,Belgrano,120.0,15,4,370000.0
941,apartment,Almagro,77.0,7,3,169000.0
942,apartment,Monte Castro,100.0,1,3,182000.0
943,house,Villa Crespo,195.0,0,4,450000.0
944,PH,Palermo,169.0,0,4,490000.0
945,apartment,Boca,60.0,2,3,110000.0
946,apartment,Versalles,20.0,1,1,115000.0
947,apartment,Caballito,41.0,6,1,87000.0
948,PH,Flores,171.0,0,5,398000.0
949,house,Capital Federal,380.0,0,3,580000.0
950,house,Capital Federal,300.0,0,5,620000.0
951,apartment,Caballito,35.0,7,1,105840.0
952,apartment,Palermo Chico,100.0,28,4,590000.0
953,apartment,Monte Castro,100.0,1,3,182000.0
954,apartment,Parque Centenario,36.0,1,1,106000.0
955,PH,Palermo,69.0,0,4,329000.0
956,apartment,Caballito,59.0,4,3,150000.0
957,apartment,Tribunales,32.0,7,1,73000.0
958,PH,Liniers,42.0,0,3,88000.0
959,apartment,Congreso,23.0,6,1,53000.0
960,apartment,Balvanera,24.0,15,1,110000.0
961,apartment,San Nicolás,24.0,15,1,110000.0
962,apartment,Monserrat,24.0,15,1,120000.0
963,apartment,Retiro,24.0,15,1,110000.0
964,apartment,San Telmo,24.0,15,1,110000.0
965,apartment,Constitución,112.0,4,4,145000.0
966,apartment,Recoleta,130.0,1,3,400000.0
967,house,Constitución,432.0,0,1,479000.0
968,house,San Cristobal,432.0,0,1,479000.0
969,PH,Colegiales,124.0,0,4,268000.0
970,apartment,Villa Urquiza,66.0,6,3,225000.0
971,apartment,Barrio Norte,69.0,3,3,179000.0
972,house,Palermo,311.0,0,5,695000.0
973,apartment,Villa Crespo,69.0,1,3,95000.0
974,apartment,San Cristobal,28.0,5,1,53000.0
975,apartment,Villa Crespo,72.0,1,4,212500.0
976,apartment,Villa Crespo,42.0,4,1,121000.0
977,apartment,Flores,61.0,7,3,149800.0
978,apartment,Flores,35.0,7,2,99700.0
979,apartment,Flores,35.0,7,2,98800.0
980,apartment,Palermo,48.0,6,2,132000.0
981,apartment,Caballito,139.0,3,4,470000.0
982,apartment,Caballito,139.0,7,4,500000.0
983,apartment,Caballito,33.0,5,1,84900.0
984,apartment,Liniers,66.0,8,3,148000.0
985,apartment,Palermo,116.0,9,3,268000.0
986,apartment,Palermo,42.0,1,2,123000.0
987,apartment,Belgrano,73.0,6,4,250000.0
988,apartment,Recoleta,118.0,10,4,299000.0
989,apartment,Boedo,98.0,1,3,159900.0
990,apartment,Centro / Microcentro,71.0,6,4,169000.0
991,apartment,Caballito,35.0,4,2,84000.0
992,apartment,San Cristobal,30.0,12,1,50000.0
993,apartment,Recoleta,150.0,9,4,480000.0
994,house,Belgrano,350.0,0,4,1300000.0
995,apartment,Almagro,103.0,3,4,195000.0
996,PH,Parque Centenario,220.0,0,6,295000.0
997,PH,Almagro,220.0,0,6,295000.0
998,apartment,Balvanera,111.0,13,3,195000.0
999,apartment,San Cristobal,111.0,13,3,195000.0
1000,apartment,Balvanera,111.0,13,3,195000.0
1001,apartment,San Cristobal,111.0,13,3,195000.0
1002,apartment,Almagro,140.0,3,4,265000.0
1003,apartment,Almagro,140.0,3,5,265000.0
1004,apartment,Almagro,140.0,3,4,265000.0
1005,apartment,Almagro,140.0,3,5,265000.0
1006,apartment,Villa Crespo,40.0,8,3,107500.0
1007,apartment,Villa Crespo,40.0,8,3,107500.0
1008,apartment,Almagro,66.0,7,3,170000.0
1009,apartment,Almagro,66.0,7,3,170000.0
1010,apartment,Liniers,31.0,1,1,75000.0
1011,house,Colegiales,220.0,0,3,520000.0
1012,house,Colegiales,220.0,0,4,520000.0
1013,apartment,Colegiales,115.0,3,4,319000.0
1014,PH,Caballito,79.0,0,4,200000.0
1015,apartment,Coghlan,60.0,1,3,215000.0
1016,apartment,Nuñez,58.0,1,2,185000.0
1017,PH,Nuñez,48.0,0,2,83500.0
1018,apartment,Villa Luro,150.0,1,4,300000.0
1019,apartment,Belgrano,39.0,6,2,120000.0
1020,apartment,Boedo,107.0,5,3,195000.0
1021,apartment,Palermo,48.0,2,2,225000.0
1022,apartment,Villa del Parque,47.0,4,1,92000.0
1023,apartment,Tribunales,37.0,6,1,78000.0
1024,apartment,Barrio Norte,47.0,1,3,140000.0
1025,apartment,Belgrano,73.0,5,3,160000.0
1026,apartment,Congreso,53.0,1,3,85000.0
1027,house,Villa Devoto,281.0,0,7,695000.0
1028,apartment,Palermo,76.0,10,3,220000.0
1029,apartment,Palermo,143.0,8,4,750000.0
1030,apartment,Palermo Hollywood,143.0,8,4,750000.0
1031,apartment,Palermo,61.0,1,3,250000.0
1032,apartment,Palermo Hollywood,61.0,1,3,250000.0
1033,apartment,Palermo,44.0,1,2,150000.0
1034,apartment,Palermo Hollywood,44.0,1,2,150000.0
1035,apartment,Caballito,45.0,1,3,123000.0
1036,apartment,Coghlan,43.0,4,2,132000.0
1037,apartment,Villa Urquiza,43.0,4,2,132000.0
1038,apartment,Belgrano,82.0,8,3,297600.0
1039,apartment,Palermo,48.0,1,2,225000.0
1040,PH,Liniers,90.0,0,4,218000.0
1041,apartment,Liniers,250.0,1,4,290000.0
1042,apartment,San Telmo,84.0,3,3,210000.0
1043,apartment,Villa Lugano,60.0,4,3,75000.0
1044,apartment,Palermo,129.0,1,5,365000.0
1045,apartment,Saavedra,45.0,8,1,139500.0
1046,apartment,Saavedra,32.0,8,1,98500.0
1047,apartment,Saavedra,31.0,8,1,91000.0
1048,apartment,Saavedra,44.0,8,1,125000.0
1049,PH,Villa Pueyrredón,80.0,0,5,165000.0
1050,apartment,Recoleta,36.0,4,1,107000.0
1051,house,Capital Federal,220.0,0,3,490000.0
1052,house,Capital Federal,211.0,0,2,369000.0
1053,apartment,Caballito,84.0,5,3,230000.0
1054,apartment,Nuñez,101.0,6,4,270000.0
1055,apartment,Flores,134.0,4,4,270000.0
1056,apartment,Almagro,68.0,1,3,132000.0
1057,apartment,Palermo,51.0,3,2,125000.0
1058,apartment,Palermo,325.0,1,4,980000.0
1059,apartment,Villa del Parque,33.0,2,1,74000.0
1060,house,Villa Crespo,311.0,0,8,795000.0
1061,apartment,Barracas,62.0,1,3,122000.0
1062,apartment,Barracas,120.0,1,4,168000.0
1063,apartment,Recoleta,192.0,1,6,525000.0
1064,store,San Telmo,146.0,0,3,320246.0
1065,apartment,Retiro,201.0,1,6,680000.0
1066,apartment,Barrio Norte,201.0,1,6,680000.0
1067,apartment,Villa Crespo,132.0,1,4,215000.0
1068,PH,Boedo,54.0,0,2,119000.0
1069,PH,Villa Real,72.0,0,3,80000.0
1070,apartment,Villa Real,178.0,1,4,220000.0
1071,PH,Flores,60.0,0,3,89000.0
1072,house,Villa Luro,155.0,0,5,319000.0
1073,apartment,Caballito,90.0,4,4,169500.0
1074,apartment,Palermo,87.0,2,4,245000.0
1075,apartment,Balvanera,33.0,1,2,64000.0
1076,apartment,Palermo,99.0,6,3,310000.0
1077,house,Villa Devoto,330.0,0,4,880000.0
1078,house,Capital Federal,650.0,0,5,1100000.0
1079,house,Villa Devoto,90.0,0,3,175000.0
1080,house,Belgrano,318.0,0,4,1950000.0
1081,apartment,Nuñez,50.0,1,2,179500.0
1082,apartment,Barrio Norte,85.0,1,4,250000.0
1083,apartment,Recoleta,265.0,12,6,880000.0
1084,apartment,Retiro,252.0,1,5,850000.0
1085,house,Palermo Viejo,200.0,0,4,780000.0
1086,apartment,Palermo,87.0,24,3,550000.0
1087,house,Villa Urquiza,175.0,0,4,350000.0
1088,apartment,Coghlan,34.0,1,1,125000.0
1089,PH,Coghlan,34.0,0,1,125000.0
